Device Name,Pin Name,X,Y,Layer,Net
BEAGLEBONE_REVC,VIA141,46329600000,39890700000,TOP,NetUnused
BEAGLEBONE_REVC,VIA141,46329600000,39890700000,LYR2_GND,NetUnused
BEAGLEBONE_REVC,VIA141,46329600000,39890700000,LYR3,NetUnused
BEAGLEBONE_REVC,VIA141,46329600000,39890700000,LYR4,NetUnused
BEAGLEBONE_REVC,VIA762,50482500000,21844000000,LYR5_PWR,G
BEAGLEBONE_REVC,VIA141,46329600000,39890700000,BOTTOM,NetUnused
BEAGLEBONE_REVC,VIA185,69132450000,37090350000,TOP,NetUnused
BEAGLEBONE_REVC,VIA185,69132450000,37090350000,LYR2_GND,NetUnused
BEAGLEBONE_REVC,VIA185,69132450000,37090350000,LYR3,NetUnused
BEAGLEBONE_REVC,VIA185,69132450000,37090350000,LYR4,NetUnused
BEAGLEBONE_REVC,VIA763,47625000000,21844000000,LYR5_PWR,G
BEAGLEBONE_REVC,VIA185,69132450000,37090350000,BOTTOM,NetUnused
BEAGLEBONE_REVC,VIA186,69132450000,40290750000,TOP,NetUnused
BEAGLEBONE_REVC,VIA186,69132450000,40290750000,LYR2_GND,NetUnused
BEAGLEBONE_REVC,VIA186,69132450000,40290750000,LYR3,NetUnused
BEAGLEBONE_REVC,VIA186,69132450000,40290750000,LYR4,NetUnused
BEAGLEBONE_REVC,VIA764,51129946000,27290008000,LYR5_PWR,G
BEAGLEBONE_REVC,VIA186,69132450000,40290750000,BOTTOM,NetUnused
BEAGLEBONE_REVC,VIA187,69932550000,28289250000,TOP,NetUnused
BEAGLEBONE_REVC,VIA187,69932550000,28289250000,LYR2_GND,NetUnused
BEAGLEBONE_REVC,VIA187,69932550000,28289250000,LYR3,NetUnused
BEAGLEBONE_REVC,VIA187,69932550000,28289250000,LYR4,NetUnused
BEAGLEBONE_REVC,VIA445,21272500000,5969000000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA187,69932550000,28289250000,BOTTOM,NetUnused
BEAGLEBONE_REVC,VIA188,73933304000,28289250000,TOP,NetUnused
BEAGLEBONE_REVC,VIA188,73933304000,28289250000,LYR2_GND,NetUnused
BEAGLEBONE_REVC,VIA188,73933304000,28289250000,LYR3,NetUnused
BEAGLEBONE_REVC,VIA188,73933304000,28289250000,LYR4,NetUnused
BEAGLEBONE_REVC,VIA446,71755000000,8255000000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA188,73933304000,28289250000,BOTTOM,NetUnused
BEAGLEBONE_REVC,VIA363,54330600000,32689800000,TOP,NetUnused
BEAGLEBONE_REVC,VIA363,54330600000,32689800000,LYR2_GND,NetUnused
BEAGLEBONE_REVC,VIA363,54330600000,32689800000,LYR3,NetUnused
BEAGLEBONE_REVC,VIA363,54330600000,32689800000,LYR4,NetUnused
BEAGLEBONE_REVC,VIA447,69342000000,23622000000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA363,54330600000,32689800000,BOTTOM,NetUnused
BEAGLEBONE_REVC,VIA364,45529500000,39090600000,TOP,NetUnused
BEAGLEBONE_REVC,VIA364,45529500000,39090600000,LYR2_GND,NetUnused
BEAGLEBONE_REVC,VIA364,45529500000,39090600000,LYR3,NetUnused
BEAGLEBONE_REVC,VIA364,45529500000,39090600000,LYR4,NetUnused
BEAGLEBONE_REVC,VIA448,53530500000,30289500000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA364,45529500000,39090600000,BOTTOM,NetUnused
BEAGLEBONE_REVC,VIA0,23114000000,29527500000,TOP,NINT/RXCLK/PHYAD1
BEAGLEBONE_REVC,VIA0,23114000000,29527500000,LYR2_GND,NINT/RXCLK/PHYAD1
BEAGLEBONE_REVC,VIA0,23114000000,29527500000,LYR3,NINT/RXCLK/PHYAD1
BEAGLEBONE_REVC,VIA0,23114000000,29527500000,LYR4,NINT/RXCLK/PHYAD1
BEAGLEBONE_REVC,VIA449,68332350000,28289250000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA0,23114000000,29527500000,BOTTOM,NINT/RXCLK/PHYAD1
BEAGLEBONE_REVC,VIA1,41910000000,42799000000,TOP,GPIO1_17
BEAGLEBONE_REVC,VIA1,41910000000,42799000000,LYR2_GND,GPIO1_17
BEAGLEBONE_REVC,VIA1,41910000000,42799000000,LYR3,GPIO1_17
BEAGLEBONE_REVC,VIA1,41910000000,42799000000,LYR4,GPIO1_17
BEAGLEBONE_REVC,VIA450,76708000000,30689550000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA1,41910000000,42799000000,BOTTOM,GPIO1_17
BEAGLEBONE_REVC,VIA2,46329600000,39090600000,TOP,GPIO1_16
BEAGLEBONE_REVC,VIA2,46329600000,39090600000,LYR2_GND,GPIO1_16
BEAGLEBONE_REVC,VIA2,46329600000,39090600000,LYR3,GPIO1_16
BEAGLEBONE_REVC,VIA2,46329600000,39090600000,LYR4,GPIO1_16
BEAGLEBONE_REVC,VIA451,53530500000,35090100000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA2,46329600000,39090600000,BOTTOM,GPIO1_16
BEAGLEBONE_REVC,VIA3,32639000000,28575000000,TOP,RMII1_REFCLK
BEAGLEBONE_REVC,VIA3,32639000000,28575000000,LYR2_GND,RMII1_REFCLK
BEAGLEBONE_REVC,VIA3,32639000000,28575000000,LYR3,RMII1_REFCLK
BEAGLEBONE_REVC,VIA3,32639000000,28575000000,LYR4,RMII1_REFCLK
BEAGLEBONE_REVC,VIA452,53530500000,33489900000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA3,32639000000,28575000000,BOTTOM,RMII1_REFCLK
BEAGLEBONE_REVC,VIA4,37211000000,30480000000,TOP,RMII1_REFCLK
BEAGLEBONE_REVC,VIA4,37211000000,30480000000,LYR2_GND,RMII1_REFCLK
BEAGLEBONE_REVC,VIA4,37211000000,30480000000,LYR3,RMII1_REFCLK
BEAGLEBONE_REVC,VIA4,37211000000,30480000000,LYR4,RMII1_REFCLK
BEAGLEBONE_REVC,VIA453,53530500000,31889700000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA4,37211000000,30480000000,BOTTOM,RMII1_REFCLK
BEAGLEBONE_REVC,VIA5,43929300000,34290254000,TOP,RMII1_RXDV
BEAGLEBONE_REVC,VIA5,43929300000,34290254000,LYR2_GND,RMII1_RXDV
BEAGLEBONE_REVC,VIA5,43929300000,34290254000,LYR3,RMII1_RXDV
BEAGLEBONE_REVC,VIA5,43929300000,34290254000,LYR4,RMII1_RXDV
BEAGLEBONE_REVC,VIA454,64008000000,32702500000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA5,43929300000,34290254000,BOTTOM,RMII1_RXDV
BEAGLEBONE_REVC,VIA6,30099000000,35814000000,TOP,RMII1_RXDV
BEAGLEBONE_REVC,VIA6,30099000000,35814000000,LYR2_GND,RMII1_RXDV
BEAGLEBONE_REVC,VIA6,30099000000,35814000000,LYR3,RMII1_RXDV
BEAGLEBONE_REVC,VIA6,30099000000,35814000000,LYR4,RMII1_RXDV
BEAGLEBONE_REVC,VIA455,69932550000,35490150000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA6,30099000000,35814000000,BOTTOM,RMII1_RXDV
BEAGLEBONE_REVC,VIA7,21336000000,35814000000,TOP,RMII1_RXDV
BEAGLEBONE_REVC,VIA7,21336000000,35814000000,LYR2_GND,RMII1_RXDV
BEAGLEBONE_REVC,VIA7,21336000000,35814000000,LYR3,RMII1_RXDV
BEAGLEBONE_REVC,VIA7,21336000000,35814000000,LYR4,RMII1_RXDV
BEAGLEBONE_REVC,VIA456,68332350000,35490150000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA7,21336000000,35814000000,BOTTOM,RMII1_RXDV
BEAGLEBONE_REVC,VIA8,37973000000,35814000000,TOP,RMII1_RXCLK
BEAGLEBONE_REVC,VIA8,37973000000,35814000000,LYR2_GND,RMII1_RXCLK
BEAGLEBONE_REVC,VIA8,37973000000,35814000000,LYR3,RMII1_RXCLK
BEAGLEBONE_REVC,VIA8,37973000000,35814000000,LYR4,RMII1_RXCLK
BEAGLEBONE_REVC,VIA457,68332350000,33089850000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA8,37973000000,35814000000,BOTTOM,RMII1_RXCLK
BEAGLEBONE_REVC,VIA9,33655000000,28575000000,TOP,RMII1_RXCLK
BEAGLEBONE_REVC,VIA9,33655000000,28575000000,LYR2_GND,RMII1_RXCLK
BEAGLEBONE_REVC,VIA9,33655000000,28575000000,LYR3,RMII1_RXCLK
BEAGLEBONE_REVC,VIA9,33655000000,28575000000,LYR4,RMII1_RXCLK
BEAGLEBONE_REVC,VIA458,75533504000,35490658000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA9,33655000000,28575000000,BOTTOM,RMII1_RXCLK
BEAGLEBONE_REVC,VIA10,35179000000,37973000000,TOP,RMII1_TXCLK
BEAGLEBONE_REVC,VIA10,35179000000,37973000000,LYR2_GND,RMII1_TXCLK
BEAGLEBONE_REVC,VIA10,35179000000,37973000000,LYR3,RMII1_TXCLK
BEAGLEBONE_REVC,VIA10,35179000000,37973000000,LYR4,RMII1_TXCLK
BEAGLEBONE_REVC,VIA459,73933558000,35490404000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA10,35179000000,37973000000,BOTTOM,RMII1_TXCLK
BEAGLEBONE_REVC,VIA11,31750000000,37211000000,TOP,RMII1_TXCLK
BEAGLEBONE_REVC,VIA11,31750000000,37211000000,LYR2_GND,RMII1_TXCLK
BEAGLEBONE_REVC,VIA11,31750000000,37211000000,LYR3,RMII1_TXCLK
BEAGLEBONE_REVC,VIA11,31750000000,37211000000,LYR4,RMII1_TXCLK
BEAGLEBONE_REVC,VIA460,76708000000,33089850000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA11,31750000000,37211000000,BOTTOM,RMII1_TXCLK
BEAGLEBONE_REVC,VIA12,43929300000,32690054000,TOP,RMII1_COL
BEAGLEBONE_REVC,VIA12,43929300000,32690054000,LYR2_GND,RMII1_COL
BEAGLEBONE_REVC,VIA12,43929300000,32690054000,LYR3,RMII1_COL
BEAGLEBONE_REVC,VIA12,43929300000,32690054000,LYR4,RMII1_COL
BEAGLEBONE_REVC,VIA461,69932550000,38690550000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA12,43929300000,32690054000,BOTTOM,RMII1_COL
BEAGLEBONE_REVC,VIA13,37973000000,32766000000,TOP,RMII1_COL
BEAGLEBONE_REVC,VIA13,37973000000,32766000000,LYR2_GND,RMII1_COL
BEAGLEBONE_REVC,VIA13,37973000000,32766000000,LYR3,RMII1_COL
BEAGLEBONE_REVC,VIA13,37973000000,32766000000,LYR4,RMII1_COL
BEAGLEBONE_REVC,VIA462,68332350000,40290750000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA13,37973000000,32766000000,BOTTOM,RMII1_COL
BEAGLEBONE_REVC,VIA14,32639000000,35814000000,TOP,RMII1_COL
BEAGLEBONE_REVC,VIA14,32639000000,35814000000,LYR2_GND,RMII1_COL
BEAGLEBONE_REVC,VIA14,32639000000,35814000000,LYR3,RMII1_COL
BEAGLEBONE_REVC,VIA14,32639000000,35814000000,LYR4,RMII1_COL
BEAGLEBONE_REVC,VIA463,68332350000,38690550000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA14,32639000000,35814000000,BOTTOM,RMII1_COL
BEAGLEBONE_REVC,VIA15,29337000000,37211000000,TOP,RMII1_TXD3
BEAGLEBONE_REVC,VIA15,29337000000,37211000000,LYR2_GND,RMII1_TXD3
BEAGLEBONE_REVC,VIA15,29337000000,37211000000,LYR3,RMII1_TXD3
BEAGLEBONE_REVC,VIA15,29337000000,37211000000,LYR4,RMII1_TXD3
BEAGLEBONE_REVC,VIA464,68332350000,37090350000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA15,29337000000,37211000000,BOTTOM,RMII1_TXD3
BEAGLEBONE_REVC,VIA16,33655000000,37973000000,TOP,RMII1_TXD3
BEAGLEBONE_REVC,VIA16,33655000000,37973000000,LYR2_GND,RMII1_TXD3
BEAGLEBONE_REVC,VIA16,33655000000,37973000000,LYR3,RMII1_TXD3
BEAGLEBONE_REVC,VIA16,33655000000,37973000000,LYR4,RMII1_TXD3
BEAGLEBONE_REVC,VIA465,75533504000,38690550000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA16,33655000000,37973000000,BOTTOM,RMII1_TXD3
BEAGLEBONE_REVC,VIA17,45529500000,35090354000,TOP,RMII1_TXD2
BEAGLEBONE_REVC,VIA17,45529500000,35090354000,LYR2_GND,RMII1_TXD2
BEAGLEBONE_REVC,VIA17,45529500000,35090354000,LYR3,RMII1_TXD2
BEAGLEBONE_REVC,VIA17,45529500000,35090354000,LYR4,RMII1_TXD2
BEAGLEBONE_REVC,VIA466,75533504000,40290496000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA17,45529500000,35090354000,BOTTOM,RMII1_TXD2
BEAGLEBONE_REVC,VIA18,30099000000,37211000000,TOP,RMII1_TXD2
BEAGLEBONE_REVC,VIA18,30099000000,37211000000,LYR2_GND,RMII1_TXD2
BEAGLEBONE_REVC,VIA18,30099000000,37211000000,LYR3,RMII1_TXD2
BEAGLEBONE_REVC,VIA18,30099000000,37211000000,LYR4,RMII1_TXD2
BEAGLEBONE_REVC,VIA467,73933558000,38690296000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA18,30099000000,37211000000,BOTTOM,RMII1_TXD2
BEAGLEBONE_REVC,VIA19,44729400000,35890200000,TOP,RMII1_RXD2
BEAGLEBONE_REVC,VIA19,44729400000,35890200000,LYR2_GND,RMII1_RXD2
BEAGLEBONE_REVC,VIA19,44729400000,35890200000,LYR3,RMII1_RXD2
BEAGLEBONE_REVC,VIA19,44729400000,35890200000,LYR4,RMII1_RXD2
BEAGLEBONE_REVC,VIA468,75533504000,37090604000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA19,44729400000,35890200000,BOTTOM,RMII1_RXD2
BEAGLEBONE_REVC,VIA20,37973000000,36830000000,TOP,RMII1_RXD2
BEAGLEBONE_REVC,VIA20,37973000000,36830000000,LYR2_GND,RMII1_RXD2
BEAGLEBONE_REVC,VIA20,37973000000,36830000000,LYR3,RMII1_RXD2
BEAGLEBONE_REVC,VIA20,37973000000,36830000000,LYR4,RMII1_RXD2
BEAGLEBONE_REVC,VIA469,68389500000,42545000000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA20,37973000000,36830000000,BOTTOM,RMII1_RXD2
BEAGLEBONE_REVC,VIA21,32639000000,30480000000,TOP,RMII1_RXD2
BEAGLEBONE_REVC,VIA21,32639000000,30480000000,LYR2_GND,RMII1_RXD2
BEAGLEBONE_REVC,VIA21,32639000000,30480000000,LYR3,RMII1_RXD2
BEAGLEBONE_REVC,VIA21,32639000000,30480000000,LYR4,RMII1_RXD2
BEAGLEBONE_REVC,VIA470,75882500000,42545000000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA21,32639000000,30480000000,BOTTOM,RMII1_RXD2
BEAGLEBONE_REVC,VIA22,37211000000,35814000000,TOP,RMII1_RXD3
BEAGLEBONE_REVC,VIA22,37211000000,35814000000,LYR2_GND,RMII1_RXD3
BEAGLEBONE_REVC,VIA22,37211000000,35814000000,LYR3,RMII1_RXD3
BEAGLEBONE_REVC,VIA22,37211000000,35814000000,LYR4,RMII1_RXD3
BEAGLEBONE_REVC,VIA470,75882500000,42545000000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA22,37211000000,35814000000,BOTTOM,RMII1_RXD3
BEAGLEBONE_REVC,VIA23,32639000000,29527500000,TOP,RMII1_RXD3
BEAGLEBONE_REVC,VIA23,32639000000,29527500000,LYR2_GND,RMII1_RXD3
BEAGLEBONE_REVC,VIA23,32639000000,29527500000,LYR3,RMII1_RXD3
BEAGLEBONE_REVC,VIA23,32639000000,29527500000,LYR4,RMII1_RXD3
BEAGLEBONE_REVC,VIA470,40000000000,5000000000,LYR5_PWR,D
BEAGLEBONE_REVC,VIA23,32639000000,29527500000,BOTTOM,RMII1_RXD3
BEAGLEBONE_REVC,VIA24,30099000000,29527500000,TOP,RXD3/PHYAD2
BEAGLEBONE_REVC,VIA24,30099000000,29527500000,LYR2_GND,RXD3/PHYAD2
BEAGLEBONE_REVC,VIA24,30099000000,29527500000,LYR3,RXD3/PHYAD2
BEAGLEBONE_REVC,VIA24,30099000000,29527500000,LYR4,RXD3/PHYAD2
BEAGLEBONE_REVC,VIA164,41910000000,12954000000,LYR5_PWR,F
BEAGLEBONE_REVC,VIA24,30099000000,29527500000,BOTTOM,RXD3/PHYAD2
BEAGLEBONE_REVC,VIA25,30099000000,30480000000,TOP,RXD2/RMIISEL
BEAGLEBONE_REVC,VIA25,30099000000,30480000000,LYR2_GND,RXD2/RMIISEL
BEAGLEBONE_REVC,VIA25,30099000000,30480000000,LYR3,RXD2/RMIISEL
BEAGLEBONE_REVC,VIA25,30099000000,30480000000,LYR4,RXD2/RMIISEL
BEAGLEBONE_REVC,VIA165,46835060000,9525000000,LYR5_PWR,F
BEAGLEBONE_REVC,VIA25,30099000000,30480000000,BOTTOM,RXD2/RMIISEL
BEAGLEBONE_REVC,VIA26,33655000000,30480000000,TOP,RXD2/RMIISEL
BEAGLEBONE_REVC,VIA26,33655000000,30480000000,LYR2_GND,RXD2/RMIISEL
BEAGLEBONE_REVC,VIA26,33655000000,30480000000,LYR3,RXD2/RMIISEL
BEAGLEBONE_REVC,VIA26,33655000000,30480000000,LYR4,RXD2/RMIISEL
BEAGLEBONE_REVC,VIA166,46736000000,16383000000,LYR5_PWR,F
BEAGLEBONE_REVC,VIA26,33655000000,30480000000,BOTTOM,RXD2/RMIISEL
BEAGLEBONE_REVC,VIA27,31115000000,21209000000,TOP,VRTC_DET_OUT
BEAGLEBONE_REVC,VIA27,31115000000,21209000000,LYR2_GND,VRTC_DET_OUT
BEAGLEBONE_REVC,VIA27,31115000000,21209000000,LYR3,VRTC_DET_OUT
BEAGLEBONE_REVC,VIA27,31115000000,21209000000,LYR4,VRTC_DET_OUT
BEAGLEBONE_REVC,VIA311,50800000000,31490400000,LYR5_PWR,H
BEAGLEBONE_REVC,VIA27,31115000000,21209000000,BOTTOM,VRTC_DET_OUT
BEAGLEBONE_REVC,VIA28,30162500000,24765000000,TOP,LDO_PGOOD
BEAGLEBONE_REVC,VIA28,30162500000,24765000000,LYR2_GND,LDO_PGOOD
BEAGLEBONE_REVC,VIA28,30162500000,24765000000,LYR3,LDO_PGOOD
BEAGLEBONE_REVC,VIA28,30162500000,24765000000,LYR4,LDO_PGOOD
BEAGLEBONE_REVC,VIA317,50800000000,31089600000,LYR5_PWR,H
BEAGLEBONE_REVC,VIA28,30162500000,24765000000,BOTTOM,LDO_PGOOD
BEAGLEBONE_REVC,VIA29,23999952000,20323048000,TOP,LDO_PGOOD
BEAGLEBONE_REVC,VIA29,23999952000,20323048000,LYR2_GND,LDO_PGOOD
BEAGLEBONE_REVC,VIA29,23999952000,20323048000,LYR3,LDO_PGOOD
BEAGLEBONE_REVC,VIA29,23999952000,20323048000,LYR4,LDO_PGOOD
BEAGLEBONE_REVC,VIA301,50038000000,17653000000,LYR5_PWR,H
BEAGLEBONE_REVC,VIA29,23999952000,20323048000,BOTTOM,LDO_PGOOD
BEAGLEBONE_REVC,VIA30,25400000000,28956000000,TOP,GRNA
BEAGLEBONE_REVC,VIA30,25400000000,28956000000,LYR2_GND,GRNA
BEAGLEBONE_REVC,VIA30,25400000000,28956000000,LYR3,GRNA
BEAGLEBONE_REVC,VIA30,25400000000,28956000000,LYR4,GRNA
BEAGLEBONE_REVC,VIA313,48930300000,26589500000,LYR5_PWR,H
BEAGLEBONE_REVC,VIA30,25400000000,28956000000,BOTTOM,GRNA
BEAGLEBONE_REVC,VIA31,30099000000,28575000000,TOP,REFCLKO
BEAGLEBONE_REVC,VIA31,30099000000,28575000000,LYR2_GND,REFCLKO
BEAGLEBONE_REVC,VIA31,30099000000,28575000000,LYR3,REFCLKO
BEAGLEBONE_REVC,VIA31,30099000000,28575000000,LYR4,REFCLKO
BEAGLEBONE_REVC,VIA300,50800000000,17653000000,LYR5_PWR,H
BEAGLEBONE_REVC,VIA31,30099000000,28575000000,BOTTOM,REFCLKO
BEAGLEBONE_REVC,VIA32,29210000000,28575000000,TOP,N21069846
BEAGLEBONE_REVC,VIA32,29210000000,28575000000,LYR2_GND,N21069846
BEAGLEBONE_REVC,VIA32,29210000000,28575000000,LYR3,N21069846
BEAGLEBONE_REVC,VIA32,29210000000,28575000000,LYR4,N21069846
BEAGLEBONE_REVC,VIA305,48930300000,26289500000,LYR5_PWR,H
BEAGLEBONE_REVC,VIA32,29210000000,28575000000,BOTTOM,N21069846
BEAGLEBONE_REVC,VIA33,26289000000,28956000000,TOP,N21069846
BEAGLEBONE_REVC,VIA33,26289000000,28956000000,LYR2_GND,N21069846
BEAGLEBONE_REVC,VIA33,26289000000,28956000000,LYR3,N21069846
BEAGLEBONE_REVC,VIA33,26289000000,28956000000,LYR4,N21069846
BEAGLEBONE_REVC,VIA251,10668000000,29210000000,LYR5_PWR,B
BEAGLEBONE_REVC,VIA33,26289000000,28956000000,BOTTOM,N21069846
BEAGLEBONE_REVC,VIA34,25400000000,12446000000,TOP,VDCDC1
BEAGLEBONE_REVC,VIA34,25400000000,12446000000,LYR2_GND,VDCDC1
BEAGLEBONE_REVC,VIA34,25400000000,12446000000,LYR3,VDCDC1
BEAGLEBONE_REVC,VIA34,25400000000,12446000000,LYR4,VDCDC1
BEAGLEBONE_REVC,VIA252,19685000000,31432500000,LYR5_PWR,B
BEAGLEBONE_REVC,VIA34,25400000000,12446000000,BOTTOM,VDCDC1
BEAGLEBONE_REVC,VIA35,29464000000,15748000000,TOP,VDCDC3
BEAGLEBONE_REVC,VIA35,29464000000,15748000000,LYR2_GND,VDCDC3
BEAGLEBONE_REVC,VIA35,29464000000,15748000000,LYR3,VDCDC3
BEAGLEBONE_REVC,VIA35,29464000000,15748000000,LYR4,VDCDC3
BEAGLEBONE_REVC,VIA253,19685000000,30480000000,LYR5_PWR,B
BEAGLEBONE_REVC,VIA35,29464000000,15748000000,BOTTOM,VDCDC3
BEAGLEBONE_REVC,VIA36,36195000000,16256000000,TOP,VDCDC3
BEAGLEBONE_REVC,VIA36,36195000000,16256000000,LYR2_GND,VDCDC3
BEAGLEBONE_REVC,VIA36,36195000000,16256000000,LYR3,VDCDC3
BEAGLEBONE_REVC,VIA36,36195000000,16256000000,LYR4,VDCDC3
BEAGLEBONE_REVC,VIA254,19685000000,33337500000,LYR5_PWR,B
BEAGLEBONE_REVC,VIA36,36195000000,16256000000,BOTTOM,VDCDC3
BEAGLEBONE_REVC,VIA37,25200102000,20955000000,TOP,LDO4
BEAGLEBONE_REVC,VIA37,25200102000,20955000000,LYR2_GND,LDO4
BEAGLEBONE_REVC,VIA37,25200102000,20955000000,LYR3,LDO4
BEAGLEBONE_REVC,VIA37,25200102000,20955000000,LYR4,LDO4
BEAGLEBONE_REVC,VIA255,19685000000,32385000000,LYR5_PWR,B
BEAGLEBONE_REVC,VIA37,25200102000,20955000000,BOTTOM,LDO4
BEAGLEBONE_REVC,VIA38,20574000000,20320000000,TOP,LDO3
BEAGLEBONE_REVC,VIA38,20574000000,20320000000,LYR2_GND,LDO3
BEAGLEBONE_REVC,VIA38,20574000000,20320000000,LYR3,LDO3
BEAGLEBONE_REVC,VIA38,20574000000,20320000000,LYR4,LDO3
BEAGLEBONE_REVC,VIA256,23939500000,28956000000,LYR5_PWR,B
BEAGLEBONE_REVC,VIA38,20574000000,20320000000,BOTTOM,LDO3
BEAGLEBONE_REVC,VIA39,13716000000,10160000000,TOP,VDD_3V3EXP
BEAGLEBONE_REVC,VIA39,13716000000,10160000000,LYR2_GND,VDD_3V3EXP
BEAGLEBONE_REVC,VIA39,13716000000,10160000000,LYR3,VDD_3V3EXP
BEAGLEBONE_REVC,VIA39,13716000000,10160000000,LYR4,VDD_3V3EXP
BEAGLEBONE_REVC,VIA257,22225000000,34290000000,LYR5_PWR,B
BEAGLEBONE_REVC,VIA39,13716000000,10160000000,BOTTOM,VDD_3V3EXP
BEAGLEBONE_REVC,VIA40,12700000000,6350000000,TOP,VDD_3V3EXP
BEAGLEBONE_REVC,VIA40,12700000000,6350000000,LYR2_GND,VDD_3V3EXP
BEAGLEBONE_REVC,VIA40,12700000000,6350000000,LYR3,VDD_3V3EXP
BEAGLEBONE_REVC,VIA40,12700000000,6350000000,LYR4,VDD_3V3EXP
BEAGLEBONE_REVC,VIA370,38989000000,30480000000,LYR5_PWR,A
BEAGLEBONE_REVC,VIA40,12700000000,6350000000,BOTTOM,VDD_3V3EXP
BEAGLEBONE_REVC,VIA41,32639000000,34290000000,TOP,VDD_3V3B
BEAGLEBONE_REVC,VIA41,32639000000,34290000000,LYR2_GND,VDD_3V3B
BEAGLEBONE_REVC,VIA41,32639000000,34290000000,LYR3,VDD_3V3B
BEAGLEBONE_REVC,VIA41,32639000000,34290000000,LYR4,VDD_3V3B
BEAGLEBONE_REVC,VIA371,38989000000,32766000000,LYR5_PWR,A
BEAGLEBONE_REVC,VIA41,32639000000,34290000000,BOTTOM,VDD_3V3B
BEAGLEBONE_REVC,VIA42,19685000000,25527000000,TOP,VDD_3V3B
BEAGLEBONE_REVC,VIA42,19685000000,25527000000,LYR2_GND,VDD_3V3B
BEAGLEBONE_REVC,VIA42,19685000000,25527000000,LYR3,VDD_3V3B
BEAGLEBONE_REVC,VIA42,19685000000,25527000000,LYR4,VDD_3V3B
,,,,,
BEAGLEBONE_REVC,VIA42,19685000000,25527000000,BOTTOM,VDD_3V3B
BEAGLEBONE_REVC,VIA43,32131000000,6858000000,TOP,VDD_3V3B
BEAGLEBONE_REVC,VIA43,32131000000,6858000000,LYR2_GND,VDD_3V3B
BEAGLEBONE_REVC,VIA43,32131000000,6858000000,LYR3,VDD_3V3B
BEAGLEBONE_REVC,VIA43,32131000000,6858000000,LYR4,VDD_3V3B
BEAGLEBONE_REVC,VIA372,38989000000,32004000000,LYR5_PWR,A
BEAGLEBONE_REVC,VIA43,32131000000,6858000000,BOTTOM,VDD_3V3B
BEAGLEBONE_REVC,VIA44,27559000000,35814000000,TOP,VDD_3V3B
BEAGLEBONE_REVC,VIA44,27559000000,35814000000,LYR2_GND,VDD_3V3B
BEAGLEBONE_REVC,VIA44,27559000000,35814000000,LYR3,VDD_3V3B
BEAGLEBONE_REVC,VIA44,27559000000,35814000000,LYR4,VDD_3V3B
,,,,,
BEAGLEBONE_REVC,VIA44,27559000000,35814000000,BOTTOM,VDD_3V3B
BEAGLEBONE_REVC,VIA45,28257500000,24765000000,TOP,VDD_3V3B
BEAGLEBONE_REVC,VIA45,28257500000,24765000000,LYR2_GND,VDD_3V3B
BEAGLEBONE_REVC,VIA45,28257500000,24765000000,LYR3,VDD_3V3B
BEAGLEBONE_REVC,VIA45,28257500000,24765000000,LYR4,VDD_3V3B
BEAGLEBONE_REVC,VIA373,52730400000,31889700000,LYR5_PWR,A
BEAGLEBONE_REVC,VIA45,28257500000,24765000000,BOTTOM,VDD_3V3B
BEAGLEBONE_REVC,VIA46,72390000000,46863000000,TOP,VDD_3V3B
BEAGLEBONE_REVC,VIA46,72390000000,46863000000,LYR2_GND,VDD_3V3B
BEAGLEBONE_REVC,VIA46,72390000000,46863000000,LYR3,VDD_3V3B
BEAGLEBONE_REVC,VIA46,72390000000,46863000000,LYR4,VDD_3V3B
BEAGLEBONE_REVC,VIA374,51930300000,31889700000,LYR5_PWR,A
BEAGLEBONE_REVC,VIA46,72390000000,46863000000,BOTTOM,VDD_3V3B
BEAGLEBONE_REVC,VIA47,36512500000,7937500000,TOP,VDD_3V3B
